task,method,dataset,dataset_id,role,fold,protocol,status,returncode,command,adapter_sha256,config_sha256,input_sha256,frozen_split_sha256,train_mask_sha256,val_mask_sha256,test_mask_sha256,source_prediction_sha256,compact_prediction_path,compact_prediction_sha256,shape,finite,complete_test_coverage,fallback_used,fallback_policy,adapter_audit_source_sha256
TransImp__HBC_shared16112__fold3,TransImp,HBC,HBC_shared16112,Primary,3,A,completed,0,"[""python"",""${REPOSITORY_ROOT}/baseline/tranSpa-main/run_transpa_mhpr_fold_from_split.py"",""--locations-path"",""${ARCHIVE_ROOT}/processed_datasets/primary/HBC_shared16112/Locations.txt"",""--st-data"",""${ARCHIVE_ROOT}/processed_datasets/primary/HBC_shared16112/Spatial_count.txt"",""--sc-data"",""${ARCHIVE_ROOT}/processed_datasets/primary/HBC_shared16112/scRNA_count.txt"",""--gene-split-json"",""${FORMAL_RUN_ROOT}/inputs/HBC_shared16112/fold3/mode_a_split.json"",""--train-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/primary/HBC_shared16112/gene_index_masks/fold3_train_gene_idx.npy"",""--val-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/primary/HBC_shared16112/gene_index_masks/fold3_val_gene_idx.npy"",""--test-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/primary/HBC_shared16112/gene_index_masks/fold3_test_gene_idx.npy"",""--st-normalization-scope"",""train_genes"",""--model-gene-scope"",""train_indices"",""--device"",""cuda:0"",""--output-dir"",""${FORMAL_RUN_ROOT}/baselines/TransImp/HBC_shared16112/fold3"",""--skip-adapter-metrics""]",c3d0bba450d3c7d4b47f6d3b984a90c4a4f1907d5c326d6e8c3536a0c3866dde,33553a6394a306c3f5a03dc99a3b6cdf27e9a7bd56202fe730d3c466d2f9b3d5,0bc2fa14bfd07f7ad42c99d9ccb5bc7256321890bdc7632941f7c77e84ea201a,4d37be4bb433e1eb64d48e016818fdb19d7bb9cd109378daea424cafe05d95c8,9c7f0f0dfe9faea0e5c51061770d4b0f803b1cf356e515f5c0a80da7b27fd241,8087243cdb7b39691bdcc01fc15801c95fdcb9dec09222e50eab655048232c36,93256c82c034aaac186c28bd21d97e512d6827d756c1e1e95c1fa85812282c32,50d76fbb65eeb4bf8dd6a9c0b88b59a3e3b06ae58ab9ee3c8942cb6187bdc890,prediction_matrices/HBC_shared16112/TransImp/fold3/prediction.npz,4545998bef47dc68487b7859acfddecd335ac27e293e5b67f46d3c5fc2cd4a1b,"[4784,3222]",True,True,False,none; fail closed on missing or misordered prediction axes,83879a368692596b02fbdeee7fb0acbb03f17a355340aa2eddc138d494646c0b
TransImp__HBC_shared16112__fold4,TransImp,HBC,HBC_shared16112,Primary,4,A,completed,0,"[""python"",""${REPOSITORY_ROOT}/baseline/tranSpa-main/run_transpa_mhpr_fold_from_split.py"",""--locations-path"",""${ARCHIVE_ROOT}/processed_datasets/primary/HBC_shared16112/Locations.txt"",""--st-data"",""${ARCHIVE_ROOT}/processed_datasets/primary/HBC_shared16112/Spatial_count.txt"",""--sc-data"",""${ARCHIVE_ROOT}/processed_datasets/primary/HBC_shared16112/scRNA_count.txt"",""--gene-split-json"",""${FORMAL_RUN_ROOT}/inputs/HBC_shared16112/fold4/mode_a_split.json"",""--train-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/primary/HBC_shared16112/gene_index_masks/fold4_train_gene_idx.npy"",""--val-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/primary/HBC_shared16112/gene_index_masks/fold4_val_gene_idx.npy"",""--test-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/primary/HBC_shared16112/gene_index_masks/fold4_test_gene_idx.npy"",""--st-normalization-scope"",""train_genes"",""--model-gene-scope"",""train_indices"",""--device"",""cuda:0"",""--output-dir"",""${FORMAL_RUN_ROOT}/baselines/TransImp/HBC_shared16112/fold4"",""--skip-adapter-metrics""]",c3d0bba450d3c7d4b47f6d3b984a90c4a4f1907d5c326d6e8c3536a0c3866dde,33553a6394a306c3f5a03dc99a3b6cdf27e9a7bd56202fe730d3c466d2f9b3d5,50bc08f08312203728bb423118610a20c20a57b61172cbd65f473ec37f4e5725,b37dc409f10071fda19e0442700e7b9e421adb325c90962e47529d74a2cc35c8,49d83a99de196efa3c7e88b1a6d9273297f2353ce77ce82098a58f7e174a4b41,e14a2a75568077bd2411444d4cfc8f92b7bee577016a75c237de095a7922c328,e1c31c594a974e5f60b55ac5c075aa29b463436e11c5fb1f9762ce7f9b0f78ae,b52aa47a5752ab22e5d9c9c02d3ecceb572573dbcf2d9b3da98956c0f695328f,prediction_matrices/HBC_shared16112/TransImp/fold4/prediction.npz,758f7842203040fb076fc00bf61f9ab9600382f229d93284a0540ed8c563ca88,"[4784,3222]",True,True,False,none; fail closed on missing or misordered prediction axes,97f04be4089f0ab17ee4755f4025bf1b1dbc6825e5dcbd21d4ca084cecb20a96
TransImp__MHPR_current_panel__fold0,TransImp,MHPR,MHPR_current_panel,Cross-platform,0,A,completed,0,"[""python"",""${REPOSITORY_ROOT}/baseline/tranSpa-main/run_transpa_mhpr_fold_from_split.py"",""--locations-path"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MHPR_current_panel/Locations.txt"",""--st-data"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MHPR_current_panel/Spatial_count.txt"",""--sc-data"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MHPR_current_panel/scRNA_count.txt"",""--gene-split-json"",""${FORMAL_RUN_ROOT}/inputs/MHPR_current_panel/fold0/mode_a_split.json"",""--train-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MHPR_current_panel/gene_index_masks/fold0_train_gene_idx.npy"",""--val-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MHPR_current_panel/gene_index_masks/fold0_val_gene_idx.npy"",""--test-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MHPR_current_panel/gene_index_masks/fold0_test_gene_idx.npy"",""--st-normalization-scope"",""train_genes"",""--model-gene-scope"",""train_indices"",""--device"",""cuda:0"",""--output-dir"",""${FORMAL_RUN_ROOT}/baselines/TransImp/MHPR_current_panel/fold0"",""--skip-adapter-metrics""]",c3d0bba450d3c7d4b47f6d3b984a90c4a4f1907d5c326d6e8c3536a0c3866dde,33553a6394a306c3f5a03dc99a3b6cdf27e9a7bd56202fe730d3c466d2f9b3d5,88c06464a227011265319ac81d1df782ceaf47b82ac8ef706886eeeb66da049f,b1013c6452a81457d697471e5d16a95d7094947e915b03dcd772d6b853773cdb,036cf336ecd09358235b422277280bb5af2ef8c6b8150a3d2cbd256c3c8e3cd7,d1f5df6226611de08ef70f86e141417a7813b9cfa1aea08cd70599a1a6873af8,ed629707929131f4452d80ef755d61748a77eca26575ffab67975613a82acee2,4ed1c64fc2a3ef0c8d18a5c4f70bae4b406a0aaf9b618f91c7c85e0ead075f5a,prediction_matrices/MHPR_current_panel/TransImp/fold0/prediction.npz,f9fbe76593526882d9e8b303b488ef58c866113c408ba23bf4ec70bece3b5c82,"[4975,31]",True,True,False,none; fail closed on missing or misordered prediction axes,d308704c39b5c619d6fd9a5018a585b4e3e7b16a01f145a3e5c4baf83c3832e9
TransImp__MHPR_current_panel__fold1,TransImp,MHPR,MHPR_current_panel,Cross-platform,1,A,completed,0,"[""python"",""${REPOSITORY_ROOT}/baseline/tranSpa-main/run_transpa_mhpr_fold_from_split.py"",""--locations-path"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MHPR_current_panel/Locations.txt"",""--st-data"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MHPR_current_panel/Spatial_count.txt"",""--sc-data"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MHPR_current_panel/scRNA_count.txt"",""--gene-split-json"",""${FORMAL_RUN_ROOT}/inputs/MHPR_current_panel/fold1/mode_a_split.json"",""--train-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MHPR_current_panel/gene_index_masks/fold1_train_gene_idx.npy"",""--val-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MHPR_current_panel/gene_index_masks/fold1_val_gene_idx.npy"",""--test-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MHPR_current_panel/gene_index_masks/fold1_test_gene_idx.npy"",""--st-normalization-scope"",""train_genes"",""--model-gene-scope"",""train_indices"",""--device"",""cuda:0"",""--output-dir"",""${FORMAL_RUN_ROOT}/baselines/TransImp/MHPR_current_panel/fold1"",""--skip-adapter-metrics""]",c3d0bba450d3c7d4b47f6d3b984a90c4a4f1907d5c326d6e8c3536a0c3866dde,33553a6394a306c3f5a03dc99a3b6cdf27e9a7bd56202fe730d3c466d2f9b3d5,5c9079c4cd895b805b49631debcc173b16b49adc073be4378d6220c030378a98,cdaccae0f261ae3028bb083740e7054f05af1d3498073aeafc42424573c79163,66647b4201235c7b617440f8db9d692294860c6329ebcbee5be7f3814d2afcad,8d4cd1eab34edcd141c4f91b151cc22825e8305d3dfd2ed1f2ffd6cd7df6cfde,9e4ad9b4be9a7f00c6282edfe62bd299d16fdded750f44204f0fadbfddc53e79,8c2397d18473464d221ccd1436017f5089a4411aa20cad678761860bebbd0024,prediction_matrices/MHPR_current_panel/TransImp/fold1/prediction.npz,b569db9b17d377524fe1726b32567c09b764112d5f9cab8ba8f7f795cd66b566,"[4975,31]",True,True,False,none; fail closed on missing or misordered prediction axes,542ce053eaa59e04fe80167d4fc2a93a2920db8d1134cced8450f4d22e8e3e36
TransImp__MHPR_current_panel__fold2,TransImp,MHPR,MHPR_current_panel,Cross-platform,2,A,completed,0,"[""python"",""${REPOSITORY_ROOT}/baseline/tranSpa-main/run_transpa_mhpr_fold_from_split.py"",""--locations-path"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MHPR_current_panel/Locations.txt"",""--st-data"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MHPR_current_panel/Spatial_count.txt"",""--sc-data"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MHPR_current_panel/scRNA_count.txt"",""--gene-split-json"",""${FORMAL_RUN_ROOT}/inputs/MHPR_current_panel/fold2/mode_a_split.json"",""--train-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MHPR_current_panel/gene_index_masks/fold2_train_gene_idx.npy"",""--val-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MHPR_current_panel/gene_index_masks/fold2_val_gene_idx.npy"",""--test-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MHPR_current_panel/gene_index_masks/fold2_test_gene_idx.npy"",""--st-normalization-scope"",""train_genes"",""--model-gene-scope"",""train_indices"",""--device"",""cuda:0"",""--output-dir"",""${FORMAL_RUN_ROOT}/baselines/TransImp/MHPR_current_panel/fold2"",""--skip-adapter-metrics""]",c3d0bba450d3c7d4b47f6d3b984a90c4a4f1907d5c326d6e8c3536a0c3866dde,33553a6394a306c3f5a03dc99a3b6cdf27e9a7bd56202fe730d3c466d2f9b3d5,18f8beef8ffb0a6d35ce536491219a7998307d30c8fee10f162651d396429570,36b6136dea102190c0950e32ebed39e3aebda797f8957f6de7e6dca47a3f4f01,dbe544ae48f8e2cb64e05d3c7c309d66b0b7537f0fa55c7bb2b02ad4b50501c6,2d273bf06f4078fdea1e259f1c801b2ef4318606b47cc65b5870ff21fa72a804,a0b1a4dbe6006bc6b05e566f3eaba86d949fa267e8d1b826c85c679aef3547ea,2a6cec76890d02669c37290e508223d036384ab15a1cd25e79bfc588adbebe44,prediction_matrices/MHPR_current_panel/TransImp/fold2/prediction.npz,cfffc70b7022c32ec990c2322cd127895ccfed6e7df5c7e6df6e4807abd84058,"[4975,31]",True,True,False,none; fail closed on missing or misordered prediction axes,a1b38233c69776871ba65baa1651d3f1e053e6bd458e3d2d940ea1fedbd8f85e
TransImp__MHPR_current_panel__fold3,TransImp,MHPR,MHPR_current_panel,Cross-platform,3,A,completed,0,"[""python"",""${REPOSITORY_ROOT}/baseline/tranSpa-main/run_transpa_mhpr_fold_from_split.py"",""--locations-path"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MHPR_current_panel/Locations.txt"",""--st-data"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MHPR_current_panel/Spatial_count.txt"",""--sc-data"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MHPR_current_panel/scRNA_count.txt"",""--gene-split-json"",""${FORMAL_RUN_ROOT}/inputs/MHPR_current_panel/fold3/mode_a_split.json"",""--train-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MHPR_current_panel/gene_index_masks/fold3_train_gene_idx.npy"",""--val-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MHPR_current_panel/gene_index_masks/fold3_val_gene_idx.npy"",""--test-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MHPR_current_panel/gene_index_masks/fold3_test_gene_idx.npy"",""--st-normalization-scope"",""train_genes"",""--model-gene-scope"",""train_indices"",""--device"",""cuda:0"",""--output-dir"",""${FORMAL_RUN_ROOT}/baselines/TransImp/MHPR_current_panel/fold3"",""--skip-adapter-metrics""]",c3d0bba450d3c7d4b47f6d3b984a90c4a4f1907d5c326d6e8c3536a0c3866dde,33553a6394a306c3f5a03dc99a3b6cdf27e9a7bd56202fe730d3c466d2f9b3d5,032600e7141383b285e0b00b4f8ae913a261253051e00e1617b3a7a159d3e16a,b547a321d1bb96d7a0aee2f016c01e4bd3f33f84599086fcbe96b96aab4e82c2,819813850a652c4b813fe01a87a7759eeb7d8d3a8085f391bdd6cc38d13aff7b,34c1c41e981eab9baf313ba78926c91ca3f464ba230c9f5d418be25662ba257c,775f645deb4c9cffbc40b89fbb373d3472fedd26d806b37ed0317e971c1ed562,b3ac82f31e81a4d6d5063fc173342532150f1a3414804fe10d24aee9bc2d1b62,prediction_matrices/MHPR_current_panel/TransImp/fold3/prediction.npz,7c1ee9181df70124a003b6f8e972c1fdd727a5b9156cde85019ea5af7fb36e13,"[4975,31]",True,True,False,none; fail closed on missing or misordered prediction axes,e670fa98d594af48fc06f748e87e3f0565d4f10459c8a6265437be7746d8c60d
TransImp__MHPR_current_panel__fold4,TransImp,MHPR,MHPR_current_panel,Cross-platform,4,A,completed,0,"[""python"",""${REPOSITORY_ROOT}/baseline/tranSpa-main/run_transpa_mhpr_fold_from_split.py"",""--locations-path"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MHPR_current_panel/Locations.txt"",""--st-data"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MHPR_current_panel/Spatial_count.txt"",""--sc-data"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MHPR_current_panel/scRNA_count.txt"",""--gene-split-json"",""${FORMAL_RUN_ROOT}/inputs/MHPR_current_panel/fold4/mode_a_split.json"",""--train-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MHPR_current_panel/gene_index_masks/fold4_train_gene_idx.npy"",""--val-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MHPR_current_panel/gene_index_masks/fold4_val_gene_idx.npy"",""--test-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MHPR_current_panel/gene_index_masks/fold4_test_gene_idx.npy"",""--st-normalization-scope"",""train_genes"",""--model-gene-scope"",""train_indices"",""--device"",""cuda:0"",""--output-dir"",""${FORMAL_RUN_ROOT}/baselines/TransImp/MHPR_current_panel/fold4"",""--skip-adapter-metrics""]",c3d0bba450d3c7d4b47f6d3b984a90c4a4f1907d5c326d6e8c3536a0c3866dde,33553a6394a306c3f5a03dc99a3b6cdf27e9a7bd56202fe730d3c466d2f9b3d5,2edc342365a36b59532085681da940782cae4fe8f6a9d7f7f0a87ae7826833d4,d8f8baf97569d36d8d6bfe2975d2fd0dcc51d9838c36a795edd16d193fa75b72,630ab6844acb9b1628fa1acd63862d762f3a5c4858ef1bc878326eaa49195720,36e94f14a52ba7072ec3577607a028380bad125ec0cd9abfc43b5a4f0d5b72ca,9ceb30ff0c22706badf408211040c79a2c82c4452de521c612e447bf74c97224,06a9be1a625629c1048851d748edcaae108d4de35dc763d3541183b3e6abcdd0,prediction_matrices/MHPR_current_panel/TransImp/fold4/prediction.npz,a647baf8eb12c8c04029985cdeef1c797219885c5c991120c87535145ff8ebcc,"[4975,30]",True,True,False,none; fail closed on missing or misordered prediction axes,4d65ab7cd988c53f967ad9dbec8a661610b48e76f8cd5a9090051fe83a40d79b
TransImp__MVC_shared981__fold0,TransImp,MVC,MVC_shared981,Cross-platform,0,A,completed,0,"[""python"",""${REPOSITORY_ROOT}/baseline/tranSpa-main/run_transpa_mhpr_fold_from_split.py"",""--locations-path"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MVC_shared981/Locations.txt"",""--st-data"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MVC_shared981/Spatial_count.txt"",""--sc-data"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MVC_shared981/scRNA_count.txt"",""--gene-split-json"",""${FORMAL_RUN_ROOT}/inputs/MVC_shared981/fold0/mode_a_split.json"",""--train-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MVC_shared981/gene_index_masks/fold0_train_gene_idx.npy"",""--val-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MVC_shared981/gene_index_masks/fold0_val_gene_idx.npy"",""--test-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MVC_shared981/gene_index_masks/fold0_test_gene_idx.npy"",""--st-normalization-scope"",""train_genes"",""--model-gene-scope"",""train_indices"",""--device"",""cuda:0"",""--output-dir"",""${FORMAL_RUN_ROOT}/baselines/TransImp/MVC_shared981/fold0"",""--skip-adapter-metrics""]",c3d0bba450d3c7d4b47f6d3b984a90c4a4f1907d5c326d6e8c3536a0c3866dde,33553a6394a306c3f5a03dc99a3b6cdf27e9a7bd56202fe730d3c466d2f9b3d5,4d8cf81f2da455cfe6406adb6ccb216087eddf9c9311a579fdabd2c7a5bab84d,fd51ea78835fb458502afea4cb3a4bbc9c461892e3d00af94237cdfb1570de09,e13b4d402b33f67b774da78162302debfa455b61fe6f86b9733abc5c7e5dda84,2a0a247d83976ba2e1030bd5c96a487d966e7297f0ee11522805130e226afd87,916ab1d647e32b41b01ac7378b786d14930caad2df261690d515184b17938a3a,bf36293560c400e708dfc0326d80c5cd4bf50bd93f7c54c1fd49f6f62ecc6d79,prediction_matrices/MVC_shared981/TransImp/fold0/prediction.npz,770aa9c3f670a3b7529778e13403514880d8333d61a33cc50b1486ec6890acbe,"[1549,197]",True,True,False,none; fail closed on missing or misordered prediction axes,d7b260a110ff27d52b0ae3b3a6845e3d3b100f0b2504573d079372ecaaf680a5
TransImp__MVC_shared981__fold1,TransImp,MVC,MVC_shared981,Cross-platform,1,A,completed,0,"[""python"",""${REPOSITORY_ROOT}/baseline/tranSpa-main/run_transpa_mhpr_fold_from_split.py"",""--locations-path"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MVC_shared981/Locations.txt"",""--st-data"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MVC_shared981/Spatial_count.txt"",""--sc-data"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MVC_shared981/scRNA_count.txt"",""--gene-split-json"",""${FORMAL_RUN_ROOT}/inputs/MVC_shared981/fold1/mode_a_split.json"",""--train-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MVC_shared981/gene_index_masks/fold1_train_gene_idx.npy"",""--val-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MVC_shared981/gene_index_masks/fold1_val_gene_idx.npy"",""--test-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MVC_shared981/gene_index_masks/fold1_test_gene_idx.npy"",""--st-normalization-scope"",""train_genes"",""--model-gene-scope"",""train_indices"",""--device"",""cuda:0"",""--output-dir"",""${FORMAL_RUN_ROOT}/baselines/TransImp/MVC_shared981/fold1"",""--skip-adapter-metrics""]",c3d0bba450d3c7d4b47f6d3b984a90c4a4f1907d5c326d6e8c3536a0c3866dde,33553a6394a306c3f5a03dc99a3b6cdf27e9a7bd56202fe730d3c466d2f9b3d5,0308013d81c2a9b2d0588cd5e40cefa914703a6ffd3c82fc4c007a3e8f37ac74,e6d0a277402c3164aae9be18c2e3e46433caeaad47de1408cd5c85836144e7c5,7ff1afb47d001e939ddd56828d0d1f40961ed9511c91df3bfbf78ece89f7bccc,ff6362879a8601a45c7d9fd2faa475bc851dd64b083cc858bca5ccca7ca90236,3423d7211f569b0bdddae7695cf2833f98b0c917d3a589878cc18667c01471b3,fcfdf47de416cc1e3becfaf1f0e5dc327e423c782271d46e5b780436d0cb1972,prediction_matrices/MVC_shared981/TransImp/fold1/prediction.npz,1d2dad9b9103956ca9058bf609975fd1879eca1afb17a298733368ecc053e488,"[1549,196]",True,True,False,none; fail closed on missing or misordered prediction axes,3f05e48b38f866cdf6bec87778ffe2480a9cf15f0ffd4b1869b66a35affa99b0
TransImp__MVC_shared981__fold2,TransImp,MVC,MVC_shared981,Cross-platform,2,A,completed,0,"[""python"",""${REPOSITORY_ROOT}/baseline/tranSpa-main/run_transpa_mhpr_fold_from_split.py"",""--locations-path"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MVC_shared981/Locations.txt"",""--st-data"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MVC_shared981/Spatial_count.txt"",""--sc-data"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MVC_shared981/scRNA_count.txt"",""--gene-split-json"",""${FORMAL_RUN_ROOT}/inputs/MVC_shared981/fold2/mode_a_split.json"",""--train-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MVC_shared981/gene_index_masks/fold2_train_gene_idx.npy"",""--val-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MVC_shared981/gene_index_masks/fold2_val_gene_idx.npy"",""--test-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MVC_shared981/gene_index_masks/fold2_test_gene_idx.npy"",""--st-normalization-scope"",""train_genes"",""--model-gene-scope"",""train_indices"",""--device"",""cuda:0"",""--output-dir"",""${FORMAL_RUN_ROOT}/baselines/TransImp/MVC_shared981/fold2"",""--skip-adapter-metrics""]",c3d0bba450d3c7d4b47f6d3b984a90c4a4f1907d5c326d6e8c3536a0c3866dde,33553a6394a306c3f5a03dc99a3b6cdf27e9a7bd56202fe730d3c466d2f9b3d5,409f5e4ca865af20fd888fb8fab2ac907696c72fabfd6fb3c06786d0e63d8854,b40c12afce3b67ecba92704a0a951c9e6fef2ef0671305ec76b7d8476861ed92,dcae22805ae8d084c08e4fa95ea82ab517e79ee10dbc3eb14dd0042fae23e5ef,24a87ab148fbc9e0de303e7fc7a82a2752c43c5fbc6232ed7a91676389ea54f2,e01d4b5485642bc8ad58adc78bdf5aa9b16bb30436239fa8544d9a87b5c534a2,80f2fbf2173eb69182384ab201bd92369f37d0c51dd88de33613d040ce8e0f21,prediction_matrices/MVC_shared981/TransImp/fold2/prediction.npz,7dce8aad17a02ac4f9b06b6032421e99c2de870247db2e5e24f0edeba108c034,"[1549,196]",True,True,False,none; fail closed on missing or misordered prediction axes,d7c5112dd8cfb0c164cf3af5c5afe756e8bac9a56294d51a4de32922b162d860
TransImp__MVC_shared981__fold3,TransImp,MVC,MVC_shared981,Cross-platform,3,A,completed,0,"[""python"",""${REPOSITORY_ROOT}/baseline/tranSpa-main/run_transpa_mhpr_fold_from_split.py"",""--locations-path"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MVC_shared981/Locations.txt"",""--st-data"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MVC_shared981/Spatial_count.txt"",""--sc-data"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/MVC_shared981/scRNA_count.txt"",""--gene-split-json"",""${FORMAL_RUN_ROOT}/inputs/MVC_shared981/fold3/mode_a_split.json"",""--train-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MVC_shared981/gene_index_masks/fold3_train_gene_idx.npy"",""--val-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MVC_shared981/gene_index_masks/fold3_val_gene_idx.npy"",""--test-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/MVC_shared981/gene_index_masks/fold3_test_gene_idx.npy"",""--st-normalization-scope"",""train_genes"",""--model-gene-scope"",""train_indices"",""--device"",""cuda:0"",""--output-dir"",""${FORMAL_RUN_ROOT}/baselines/TransImp/MVC_shared981/fold3"",""--skip-adapter-metrics""]",c3d0bba450d3c7d4b47f6d3b984a90c4a4f1907d5c326d6e8c3536a0c3866dde,33553a6394a306c3f5a03dc99a3b6cdf27e9a7bd56202fe730d3c466d2f9b3d5,586494412198510f7448fdfdcd5c535f2e96a3d9d9e85517c725d6973b06848c,6145c42c490db4111898b10e11eb0daa6cebcf300a22394fb670a382dad8f813,1425084c4e7c845519523e37036bc42b8ac9533da9a30ff5be6f62c843752b4d,6957a76ea40579faed88b4cad0a816f7c9fba7a80614fa5dda9f27a79a70a8f2,f1dce41e4d6bb34c4bca4028c3ea2f443e81f5fe92c8d43df8a5c96b2f15af0b,9d3c84d10a88c3dea0fcbacafb312dcc6a2977aaea6c5fd11aad29ec71a0b1b2,prediction_matrices/MVC_shared981/TransImp/fold3/prediction.npz,38b1f7058f4bb7f6899d448fda5ce7f8cfc74066aef28fd7b1ba274ddc40ef4a,"[1549,196]",True,True,False,none; fail closed on missing or misordered prediction axes,a552870f66a9f15b88199694994b3edbebbd4a60089ec37339466b77fdd7fb3c
